normalized_street_name_season,normalized_street_name,year,total_area,snowfall,snowfall_factor
5-concord lane_2021,5-concord lane,2021,624.5265205999999,51542.173745117994,82.53
5-concord lane_2022,5-concord lane,2022,624.5265205999999,28022.504979322002,44.87000000000001
5-concord place_2017,5-concord place,2017,1050.510152888889,71035.49653834668,67.62
5-concord place_2018,5-concord place,2018,1050.510152888889,80962.81748314666,77.06999999999998
5-concord place_2019,5-concord place,2019,1050.510152888889,44856.78352835556,42.7
5-concord place_2021,5-concord place,2021,1050.510152888889,86698.60291792001,82.53
5-concord place_2022,5-concord place,2022,1050.510152888889,47136.39056012445,44.87
5-confederation place_2017,5-confederation place,2017,3490.5422094000005,236030.46419962807,67.62
5-confederation place_2018,5-confederation place,2018,3490.5422094000005,269016.08807845804,77.07
5-confederation place_2019,5-confederation place,2019,3490.5422094000005,149046.15234138002,42.699999999999996
5-confederation place_2021,5-confederation place,2021,3490.5422094000005,288074.44854178204,82.53
5-confederation place_2022,5-confederation place,2022,3490.5422094000005,156620.62893577802,44.87
5-conference court_2017,5-conference court,2017,747.0759147666666,50517.273356522,67.62
5-conference court_2018,5-conference court,2018,747.0759147666666,57577.140751066996,77.07
5-conference court_2019,5-conference court,2019,747.0759147666666,31900.141560536667,42.7
5-conference court_2021,5-conference court,2021,747.0759147666666,61656.175245693004,82.53000000000002
5-conference court_2022,5-conference court,2022,747.0759147666666,33521.29629558034,44.870000000000005
5-conference house park greenway_2017,5-conference house park greenway,2017,690.2935916933334,46677.65267030321,67.62
5-conference house park greenway_2018,5-conference house park greenway,2018,690.2935916933334,53200.9271118052,77.07
5-conference house park greenway_2019,5-conference house park greenway,2019,690.2935916933334,29475.536365305332,42.699999999999996
5-conference house park greenway_2021,5-conference house park greenway,2021,690.2935916933334,56969.9301224508,82.53
5-conference house park greenway_2022,5-conference house park greenway,2022,690.2935916933334,30973.47345927987,44.870000000000005
5-conger street_2017,5-conger street,2017,1597.3843599666666,108015.13042094599,67.62
5-conger street_2018,5-conger street,2018,1597.3843599666666,123110.41262263099,77.07
5-conger street_2019,5-conger street,2019,1597.3843599666666,68208.31217057667,42.7
5-conger street_2021,5-conger street,2021,1597.3843599666666,131832.131228049,82.53
5-conger street_2022,5-conger street,2022,1597.3843599666666,71674.63623170434,44.870000000000005
5-congress street_2017,5-congress street,2017,947.9129834133333,64097.875938409605,67.62
5-congress street_2018,5-congress street,2018,947.9129834133333,73055.6536316656,77.07
5-congress street_2019,5-congress street,2019,947.9129834133333,40475.884391749336,42.7
5-congress street_2021,5-congress street,2021,947.9129834133333,78231.25852110241,82.53000000000002
5-congress street_2022,5-congress street,2022,947.9129834133333,42532.855565756276,44.87000000000001
5-connecticut street_2017,5-connecticut street,2017,10008.029480991112,676742.9535046191,67.62
5-connecticut street_2018,5-connecticut street,2018,10008.029480991112,771318.8320999849,77.07
5-connecticut street_2019,5-connecticut street,2019,10008.029480991112,427342.8588383205,42.7
5-connecticut street_2021,5-connecticut street,2021,10008.029480991112,825962.6730661965,82.53
5-connecticut street_2022,5-connecticut street,2022,10008.029480991112,449060.28281207127,44.870000000000005
5-connector_2017,5-connector,2017,4366.915536004444,295290.82854462054,67.62
5-connector_2018,5-connector,2018,4366.915536004444,336558.1803598625,77.07
5-connector_2019,5-connector,2019,4366.915536004444,186467.2933873898,42.70000000000001
5-connector_2021,5-connector,2021,4366.915536004444,360401.5391864468,82.53
5-connector_2022,5-connector,2022,4366.915536004444,195943.50010051942,44.870000000000005
5-connor avenue_2017,5-connor avenue,2017,865.9702553666667,58556.908667894,67.61999999999999
5-connor avenue_2018,5-connor avenue,2018,865.9702553666667,66740.327581109,77.07
5-connor avenue_2019,5-connor avenue,2019,865.9702553666667,36976.92990415667,42.7
5-connor avenue_2021,5-connor avenue,2021,865.9702553666667,71468.525175411,82.53
5-connor avenue_2022,5-connor avenue,2022,865.9702553666667,38856.08535830234,44.870000000000005
5-conrad avenue_2017,5-conrad avenue,2017,2960.42064784,200183.6442069408,67.62
5-conrad avenue_2018,5-conrad avenue,2018,2960.42064784,228159.6193290288,77.07
5-conrad avenue_2019,5-conrad avenue,2019,2960.42064784,126409.96166276802,42.7
5-conrad avenue_2021,5-conrad avenue,2021,2960.42064784,244323.51606623523,82.53
5-conrad avenue_2022,5-conrad avenue,2022,2960.42064784,132834.07446858083,44.87000000000001
5-constant avenue_2017,5-constant avenue,2017,10370.878720971112,701278.8191120666,67.62
5-constant avenue_2018,5-constant avenue,2018,10370.878720971112,799283.6230252436,77.07000000000001
5-constant avenue_2019,5-constant avenue,2019,10370.878720971112,442836.5213854665,42.7
5-constant avenue_2021,5-constant avenue,2021,10370.878720971112,855908.6208417459,82.53
5-constant avenue_2022,5-constant avenue,2022,10370.878720971112,465341.3282099739,44.87000000000001
5-continental place_2017,5-continental place,2017,6777.142351344443,458270.3657979113,67.62
5-continental place_2018,5-continental place,2018,6777.142351344443,522314.3610181163,77.07000000000001
5-continental place_2019,5-continental place,2019,6777.142351344443,289383.9784024078,42.70000000000001
5-continental place_2021,5-continental place,2021,6777.142351344443,559317.558256457,82.53000000000002
5-continental place_2022,5-continental place,2022,6777.142351344443,304090.37730482523,44.87000000000001
5-convent avenue_2017,5-convent avenue,2017,1367.3386794666667,92459.44150553602,67.62
5-convent avenue_2018,5-convent avenue,2018,1367.3386794666667,105380.792026496,77.07
5-convent avenue_2019,5-convent avenue,2019,1367.3386794666667,58385.361613226676,42.7
5-convent avenue_2021,5-convent avenue,2021,1367.3386794666667,112846.46121638402,82.53000000000002
5-convent avenue_2022,5-convent avenue,2022,1367.3386794666667,61352.486547669345,44.870000000000005
5-conyingham avenue_2017,5-conyingham avenue,2017,3759.4705814022227,254215.40071441833,67.62
5-conyingham avenue_2018,5-conyingham avenue,2018,3759.4705814022227,289742.3977086693,77.07
5-conyingham avenue_2019,5-conyingham avenue,2019,3759.4705814022227,160529.39382587493,42.7
5-conyingham avenue_2021,5-conyingham avenue,2021,3759.4705814022227,310269.10708312545,82.53
5-conyingham avenue_2022,5-conyingham avenue,2022,3759.4705814022227,168687.44498751775,44.870000000000005
5-cooke street_2017,5-cooke street,2017,2008.329395733333,135803.23373948797,67.61999999999999
5-cooke street_2018,5-cooke street,2018,2008.329395733333,154781.94652916797,77.07
5-cooke street_2019,5-cooke street,2019,2008.329395733333,85755.66519781333,42.7
5-cooke street_2021,5-cooke street,2021,2008.329395733333,165747.42502987199,82.53
5-cooke street_2022,5-cooke street,2022,2008.329395733333,90113.73998655466,44.870000000000005
5-coonley court_2017,5-coonley court,2017,707.71686766,47855.81459116921,67.62000000000002
5-coonley court_2018,5-coonley court,2018,707.71686766,54543.7389905562,77.07
5-coonley court_2019,5-coonley court,2019,707.71686766,30219.510249082006,42.7
5-coonley court_2021,5-coonley court,2021,707.71686766,58407.87308797982,82.53000000000002
5-coonley court_2022,5-coonley court,2022,707.71686766,31755.255851904207,44.870000000000005
5-cooper avenue_2017,5-cooper avenue,2017,2191.0681636,148160.029222632,67.62
5-cooper avenue_2018,5-cooper avenue,2018,2191.0681636,168865.62336865198,77.07
5-cooper avenue_2019,5-cooper avenue,2019,2191.0681636,93558.61058572,42.7
5-cooper avenue_2021,5-cooper avenue,2021,2191.0681636,180828.855541908,82.53
5-cooper avenue_2022,5-cooper avenue,2022,2191.0681636,98313.22850073202,44.87000000000001
5-cooper place_2017,5-cooper place,2017,1639.1546464222222,110839.63719107067,67.62
5-cooper place_2018,5-cooper place,2018,1639.1546464222222,126329.64859976067,77.07000000000001
5-cooper place_2019,5-cooper place,2019,1639.1546464222222,69991.9034022289,42.70000000000001
5-cooper place_2021,5-cooper place,2021,1639.1546464222222,135279.432969226,82.53
5-cooper place_2022,5-cooper place,2022,1639.1546464222222,73548.86898496511,44.870000000000005
5-cooper terrace_2017,5-cooper terrace,2017,1378.0024137244445,93180.52321604693,67.61999999999999
5-cooper terrace_2018,5-cooper terrace,2018,1378.0024137244445,106202.64602574293,77.07
5-cooper terrace_2019,5-cooper terrace,2019,1378.0024137244445,58840.70306603378,42.699999999999996
5-cooper terrace_2021,5-cooper terrace,2021,1378.0024137244445,113726.5392046784,82.52999999999999
5-cooper terrace_2022,5-cooper terrace,2022,1378.0024137244445,61830.968303815825,44.87
5-copley street_2017,5-copley street,2017,4377.9616887288885,296037.7693918475,67.62
5-copley street_2018,5-copley street,2018,4377.9616887288885,337409.5073503354,77.07
5-copley street_2019,5-copley street,2019,4377.9616887288885,186938.96410872357,42.7
5-copley street_2021,5-copley street,2021,4377.9616887288885,361313.17817079514,82.53
5-copley street_2022,5-copley street,2022,4377.9616887288885,196439.14097326522,44.87
5-copperflagg lane_2017,5-copperflagg lane,2017,1685.284196288889,113958.91735305468,67.62
5-copperflagg lane_2018,5-copperflagg lane,2018,1685.284196288889,129884.85300798465,77.07
5-copperflagg lane_2019,5-copperflagg lane,2019,1685.284196288889,71961.63518153556,42.699999999999996
5-copperflagg lane_2021,5-copperflagg lane,2021,1685.284196288889,139086.504719722,82.52999999999999
5-copperflagg lane_2022,5-copperflagg lane,2022,1685.284196288889,75618.70188748246,44.870000000000005
5-copperleaf terrace_2017,5-copperleaf terrace,2017,2504.012254902222,169321.3086764883,67.62
5-copperleaf terrace_2018,5-copperleaf terrace,2018,2504.012254902222,192984.22448531425,77.07
5-copperleaf terrace_2019,5-copperleaf terrace,2019,2504.012254902222,106921.3232843249,42.7
5-copperleaf terrace_2021,5-copperleaf terrace,2021,2504.012254902222,206656.1313970804,82.53
5-copperleaf terrace_2022,5-copperleaf terrace,2022,2504.012254902222,112355.02987746272,44.870000000000005
5-coral court_2017,5-coral court,2017,610.1864076333334,41260.804884166006,67.62
5-coral court_2018,5-coral court,2018,610.1864076333334,47027.066436301,77.07
5-coral court_2019,5-coral court,2019,610.1864076333334,26054.95960594334,42.7
5-coral court_2021,5-coral court,2021,610.1864076333334,50358.684221979005,82.53
5-coral court_2022,5-coral court,2022,610.1864076333334,27379.064110507672,44.870000000000005
5-corbin avenue_2017,5-corbin avenue,2017,18350.42438424889,1240855.69686291,67.62
5-corbin avenue_2018,5-corbin avenue,2018,18350.42438424889,1414267.2072940618,77.07
5-corbin avenue_2019,5-corbin avenue,2019,18350.42438424889,783563.1212074277,42.7
5-corbin avenue_2021,5-corbin avenue,2021,18350.42438424889,1514460.5244320608,82.52999999999999
5-corbin avenue_2022,5-corbin avenue,2022,18350.42438424889,823383.5421212477,44.870000000000005
5-cordelia avenue_2017,5-cordelia avenue,2017,4656.526206941111,314874.30211335793,67.62
5-cordelia avenue_2018,5-cordelia avenue,2018,4656.526206941111,358878.47476895136,77.06999999999998
5-cordelia avenue_2019,5-cordelia avenue,2019,4656.526206941111,198833.66903638546,42.7
5-cordelia avenue_2021,5-cordelia avenue,2021,4656.526206941111,384303.1078588499,82.53
5-cordelia avenue_2022,5-cordelia avenue,2022,4656.526206941111,208938.33090544766,44.870000000000005
5-cornelia avenue_2017,5-cornelia avenue,2017,6768.120125840001,457660.2829093009,67.62
5-cornelia avenue_2018,5-cornelia avenue,2018,6768.120125840001,521619.01809848886,77.07000000000001
5-cornelia avenue_2019,5-cornelia avenue,2019,6768.120125840001,288998.7293733681,42.70000000000001
5-cornelia avenue_2021,5-cornelia avenue,2021,6768.120125840001,558572.9539855752,82.53
5-cornelia avenue_2022,5-cornelia avenue,2022,6768.120125840001,303685.5500464409,44.87000000000001
5-cornelia street_2017,5-cornelia street,2017,2857.923655664444,193252.7975960297,67.61999999999999
5-cornelia street_2018,5-cornelia street,2018,2857.923655664444,220260.17614205868,77.07
5-cornelia street_2019,5-cornelia street,2019,2857.923655664444,122033.34009687176,42.699999999999996
5-cornelia street_2021,5-cornelia street,2021,2857.923655664444,235864.43930198657,82.53
5-cornelia street_2022,5-cornelia street,2022,2857.923655664444,128235.03442966362,44.870000000000005
5-cornell avenue_2017,5-cornell avenue,2017,1316.3898201866666,89014.2796410224,67.62
5-cornell avenue_2018,5-cornell avenue,2018,1316.3898201866666,101454.16344178638,77.07
5-cornell avenue_2019,5-cornell avenue,2019,1316.3898201866666,56209.84532197067,42.7
5-cornell avenue_2021,5-cornell avenue,2021,1316.3898201866666,108641.6518600056,82.53
5-cornell avenue_2022,5-cornell avenue,2022,1316.3898201866666,59066.41123177574,44.870000000000005
5-cornell place_2017,5-cornell place,2017,113.31414116666667,7662.30222569,67.62
5-cornell place_2018,5-cornell place,2018,113.31414116666667,8733.120859715,77.07
5-cornell place_2019,5-cornell place,2019,113.31414116666667,4838.513827816667,42.7
5-cornell place_2021,5-cornell place,2021,113.31414116666667,9351.816070485,82.52999999999999
5-cornell place_2022,5-cornell place,2022,113.31414116666667,5084.405514148334,44.870000000000005
5-cornell street_2017,5-cornell street,2017,1830.2347768,123760.475607216,67.62
5-cornell street_2018,5-cornell street,2018,1830.2347768,141056.194247976,77.07000000000001
5-cornell street_2019,5-cornell street,2019,1830.2347768,78151.02496936,42.7
5-cornell street_2021,5-cornell street,2021,1830.2347768,151049.276129304,82.53
5-cornell street_2022,5-cornell street,2022,1830.2347768,82122.634435016,44.870000000000005
5-cornish street_2017,5-cornish street,2017,1291.4262694333333,87326.24433908201,67.62
5-cornish street_2018,5-cornish street,2018,1291.4262694333333,99530.22258522699,77.07
5-cornish street_2019,5-cornish street,2019,1291.4262694333333,55143.90170480334,42.7
5-cornish street_2021,5-cornish street,2021,1291.4262694333333,106581.41001633301,82.53000000000002
5-cornish street_2022,5-cornish street,2022,1291.4262694333333,57946.29670947368,44.87000000000001
5-cornwall avenue_2017,5-cornwall avenue,2017,878.9940423333333,59437.57714258,67.62
5-cornwall avenue_2018,5-cornwall avenue,2018,878.9940423333333,67744.07084263,77.07000000000001
5-cornwall avenue_2019,5-cornwall avenue,2019,878.9940423333333,37533.045607633336,42.70000000000001
5-cornwall avenue_2021,5-cornwall avenue,2021,878.9940423333333,72543.37831377,82.53
5-cornwall avenue_2022,5-cornwall avenue,2022,878.9940423333333,39440.46267949667,44.870000000000005
5-corona avenue_2017,5-corona avenue,2017,5126.638373575555,346663.2868211791,67.62
5-corona avenue_2018,5-corona avenue,2018,5126.638373575555,395110.019451468,77.07
5-corona avenue_2019,5-corona avenue,2019,5126.638373575555,218907.45855167625,42.70000000000001
5-corona avenue_2021,5-corona avenue,2021,5126.638373575555,423101.4649711906,82.53
5-corona avenue_2022,5-corona avenue,2022,5126.638373575555,230032.2638223352,44.870000000000005
5-correll avenue_2017,5-correll avenue,2017,19221.022728146665,1299725.5568772776,67.62
5-correll avenue_2018,5-correll avenue,2018,19221.022728146665,1481364.2216582634,77.07
5-correll avenue_2019,5-correll avenue,2019,19221.022728146665,820737.6704918626,42.699999999999996
5-correll avenue_2021,5-correll avenue,2021,19221.022728146665,1586311.0057539444,82.53
5-correll avenue_2022,5-correll avenue,2022,19221.022728146665,862447.289811941,44.870000000000005
5-corson avenue_2017,5-corson avenue,2017,39063.217749251104,2641454.7842043596,67.62
5-corson avenue_2018,5-corson avenue,2018,39063.217749251104,3010602.191934782,77.07
5-corson avenue_2019,5-corson avenue,2019,39063.217749251104,1667999.3978930223,42.7
5-corson avenue_2021,5-corson avenue,2021,39063.217749251104,3223887.360845694,82.53
5-corson avenue_2022,5-corson avenue,2022,39063.217749251104,1752766.5804088973,44.870000000000005
5-cortelyou avenue_2017,5-cortelyou avenue,2017,20366.777340444445,1377201.4837608533,67.61999999999999
5-cortelyou avenue_2018,5-cortelyou avenue,2018,20366.777340444445,1569667.5296280533,77.07
5-cortelyou avenue_2019,5-cortelyou avenue,2019,20366.777340444445,869661.3924369779,42.70000000000001
5-cortelyou avenue_2021,5-cortelyou avenue,2021,20366.777340444445,1680870.13390688,82.52999999999999
5-cortelyou avenue_2022,5-cortelyou avenue,2022,20366.777340444445,913857.2992657423,44.870000000000005
5-cortelyou place_2017,5-cortelyou place,2017,1021.29813128,69060.1796371536,67.62
5-cortelyou place_2018,5-cortelyou place,2018,1021.29813128,78711.4469777496,77.07
5-cortelyou place_2019,5-cortelyou place,2019,1021.29813128,43609.430205656005,42.7
5-cortelyou place_2021,5-cortelyou place,2021,1021.29813128,84287.7347745384,82.53
5-cortelyou place_2022,5-cortelyou place,2022,1021.29813128,45825.6471505336,44.87
5-cortlandt street_2017,5-cortlandt street,2017,4348.266932508888,294029.80997625104,67.62
5-cortlandt street_2018,5-cortlandt street,2018,4348.266932508888,335120.93248846,77.07
5-cortlandt street_2019,5-cortlandt street,2019,4348.266932508888,185670.99801812953,42.7
5-cortlandt street_2021,5-cortlandt street,2021,4348.266932508888,358862.46993995854,82.53
5-cortlandt street_2022,5-cortlandt street,2022,4348.266932508888,195106.7372616738,44.87
5-coryllos lane_2017,5-coryllos lane,2017,1212.216212008889,81970.06025604108,67.62
5-coryllos lane_2018,5-coryllos lane,2018,1212.216212008889,93425.50345952506,77.07
5-coryllos lane_2019,5-coryllos lane,2019,1212.216212008889,51761.632252779564,42.7
5-coryllos lane_2021,5-coryllos lane,2021,1212.216212008889,100044.20397709361,82.53
5-coryllos lane_2022,5-coryllos lane,2022,1212.216212008889,54392.14143283885,44.87
5-coryn court_2017,5-coryn court,2017,678.69563894,45893.39910512281,67.62000000000002
5-coryn court_2018,5-coryn court,2018,678.69563894,52307.0728931058,77.07
5-coryn court_2019,5-coryn court,2019,678.69563894,28980.303782738003,42.7
5-coryn court_2021,5-coryn court,2021,678.69563894,56012.751081718205,82.53000000000002
5-coryn court_2022,5-coryn court,2022,678.69563894,30453.073319237803,44.870000000000005
5-cottage avenue_2017,5-cottage avenue,2017,1683.1750375333331,113816.296038004,67.62
5-cottage avenue_2018,5-cottage avenue,2018,1683.1750375333331,129722.30014269397,77.07
5-cottage avenue_2019,5-cottage avenue,2019,1683.1750375333331,71871.57410267333,42.7
5-cottage avenue_2021,5-cottage avenue,2021,1683.1750375333331,138912.43584762598,82.53
5-cottage avenue_2022,5-cottage avenue,2022,1683.1750375333331,75524.06393412067,44.870000000000005
5-cottage place_2017,5-cottage place,2017,2270.142535946667,153507.03828071363,67.62
5-cottage place_2018,5-cottage place,2018,2270.142535946667,174959.88524540962,77.07
5-cottage place_2019,5-cottage place,2019,2270.142535946667,96935.08628492268,42.7
5-cottage place_2021,5-cottage place,2021,2270.142535946667,187354.86349167844,82.53
5-cottage place_2022,5-cottage place,2022,2270.142535946667,101861.29558792696,44.870000000000005
5-cottage row_2017,5-cottage row,2017,6505.870788862223,439926.98274286353,67.62
5-cottage row_2018,5-cottage row,2018,6505.870788862223,501407.46169761143,77.06999999999998
5-cottage row_2019,5-cottage row,2019,6505.870788862223,277800.68268441694,42.7
5-cottage row_2021,5-cottage row,2021,6505.870788862223,536929.5162047993,82.53
5-cottage row_2022,5-cottage row,2022,6505.870788862223,291918.42229624797,44.870000000000005
5-cotter avenue_2017,5-cotter avenue,2017,3740.900294107778,252959.67788756793,67.61999999999999
5-cotter avenue_2018,5-cotter avenue,2018,3740.900294107778,288311.1856668864,77.07
5-cotter avenue_2019,5-cotter avenue,2019,3740.900294107778,159736.4425584021,42.699999999999996
5-cotter avenue_2021,5-cotter avenue,2021,3740.900294107778,308736.50127271493,82.53
5-cotter avenue_2022,5-cotter avenue,2022,3740.900294107778,167854.19619661602,44.870000000000005
5-cottontail court_2017,5-cottontail court,2017,894.4858173666667,60485.130970334,67.62
5-cottontail court_2018,5-cottontail court,2018,894.4858173666667,68938.02194444899,77.07
5-cottontail court_2019,5-cottontail court,2019,894.4858173666667,38194.544401556675,42.70000000000001
5-cottontail court_2021,5-cottontail court,2021,894.4858173666667,73821.914507271,82.53
5-cottontail court_2022,5-cottontail court,2022,894.4858173666667,40135.578625242335,44.870000000000005
5-cottonwood court_2017,5-cottonwood court,2017,1431.8907077333333,96824.44965692802,67.62
5-cottonwood court_2018,5-cottonwood court,2018,1431.8907077333333,110355.816845008,77.07
5-cottonwood court_2019,5-cottonwood court,2019,1431.8907077333333,61141.73322021334,42.7
5-cottonwood court_2021,5-cottonwood court,2021,1431.8907077333333,118173.940109232,82.53
5-cottonwood court_2022,5-cottonwood court,2022,1431.8907077333333,64248.93605599467,44.870000000000005
5-coughlan avenue_2017,5-coughlan avenue,2017,2036.8981611733334,137735.0536585408,67.61999999999999
5-coughlan avenue_2018,5-coughlan avenue,2018,2036.8981611733334,156983.74128162878,77.07
5-coughlan avenue_2019,5-coughlan avenue,2019,2036.8981611733334,86975.55148210133,42.7
5-coughlan avenue_2021,5-coughlan avenue,2021,2036.8981611733334,168105.2052416352,82.53
5-coughlan avenue_2022,5-coughlan avenue,2022,2036.8981611733334,91395.62049184747,44.87
5-country drive east_2017,5-country drive east,2017,681.2580432,46066.66888118401,67.62000000000002
5-country drive east_2018,5-country drive east,2018,681.2580432,52504.55738942399,77.07
5-country drive east_2019,5-country drive east,2019,681.2580432,29089.718444640006,42.70000000000001
5-country drive east_2021,5-country drive east,2021,681.2580432,56224.226305296004,82.53000000000002
5-country drive east_2022,5-country drive east,2022,681.2580432,30568.048398384002,44.870000000000005
5-country drive north_2017,5-country drive north,2017,996.6200810733333,67391.4498821788,67.62
5-country drive north_2018,5-country drive north,2018,996.6200810733333,76809.5096483218,77.07
5-country drive north_2019,5-country drive north,2019,996.6200810733333,42555.677461831336,42.7
5-country drive north_2021,5-country drive north,2021,996.6200810733333,82251.05529098219,82.52999999999999
5-country drive north_2022,5-country drive north,2022,996.6200810733333,44718.34303776047,44.870000000000005
5-country drive south_2017,5-country drive south,2017,1304.6158545466667,88218.1240844456,67.62
5-country drive south_2018,5-country drive south,2018,1304.6158545466667,100546.74390991159,77.07
5-country drive south_2019,5-country drive south,2019,1304.6158545466667,55707.09698914267,42.7
5-country drive south_2021,5-country drive south,2021,1304.6158545466667,107669.94647573639,82.52999999999999
5-country drive south_2022,5-country drive south,2022,1304.6158545466667,58538.11339350893,44.87
5-country drive west_2017,5-country drive west,2017,2418.436388877778,163534.66861591535,67.62
5-country drive west_2018,5-country drive west,2018,2418.436388877778,186388.89249081034,77.07
5-country drive west_2019,5-country drive west,2019,2418.436388877778,103267.23380508112,42.7
5-country drive west_2021,5-country drive west,2021,2418.436388877778,199593.555174083,82.53
5-country drive west_2022,5-country drive west,2022,2418.436388877778,108515.2407689459,44.870000000000005
5-country lane_2017,5-country lane,2017,1971.3840244,133304.98772992802,67.62
5-country lane_2018,5-country lane,2018,1971.3840244,151934.566760508,77.07
5-country lane_2019,5-country lane,2019,1971.3840244,84178.09784188001,42.7
5-country lane_2021,5-country lane,2021,1971.3840244,162698.323533732,82.53
5-country lane_2022,5-country lane,2022,1971.3840244,88456.00117482801,44.870000000000005
5-country woods lane_2017,5-country woods lane,2017,2277.8507713733334,154028.2691602648,67.62
5-country woods lane_2018,5-country woods lane,2018,2277.8507713733334,175553.95894974278,77.07
5-country woods lane_2019,5-country woods lane,2019,2277.8507713733334,97264.22793764135,42.70000000000001
5-country woods lane_2021,5-country woods lane,2021,2277.8507713733334,187991.02416144122,82.53000000000002
5-country woods lane_2022,5-country woods lane,2022,2277.8507713733334,102207.16411152149,44.87000000000001
5-county house road_2017,5-county house road,2017,1697.1329318666667,114760.12885282401,67.62
5-county house road_2018,5-county house road,2018,1697.1329318666667,130798.03505896399,77.07
5-county house road_2019,5-county house road,2019,1697.1329318666667,72467.57619070668,42.7
5-county house road_2021,5-county house road,2021,1697.1329318666667,140064.380866956,82.53
5-county house road_2022,5-county house road,2022,1697.1329318666667,76150.35465285735,44.87000000000001
5-coursen court_2017,5-coursen court,2017,615.1562291111111,41596.86421249333,67.62
5-coursen court_2018,5-coursen court,2018,615.1562291111111,47410.090577593335,77.07000000000001
5-coursen court_2019,5-coursen court,2019,615.1562291111111,26267.170983044445,42.7
5-coursen court_2021,5-coursen court,2021,615.1562291111111,50768.84358854,82.53
5-coursen court_2022,5-coursen court,2022,615.1562291111111,27602.06000021556,44.870000000000005
5-coursen place_2017,5-coursen place,2017,2820.786109331111,190741.55671296976,67.62
5-coursen place_2018,5-coursen place,2018,2820.786109331111,217397.98544614873,77.07
5-coursen place_2019,5-coursen place,2019,2820.786109331111,120447.56686843846,42.7
5-coursen place_2021,5-coursen place,2021,2820.786109331111,232799.47760309663,82.53
5-coursen place_2022,5-coursen place,2022,2820.786109331111,126568.67272568698,44.870000000000005
5-court place_2017,5-court place,2017,948.962125,64168.8188925,67.62
5-court place_2018,5-court place,2018,948.962125,73136.51097374999,77.06999999999998
5-court place_2019,5-court place,2019,948.962125,40520.68273750001,42.7
5-court place_2021,5-court place,2021,948.962125,78317.84417625,82.53
5-court place_2022,5-court place,2022,948.962125,42579.93054875001,44.87000000000001
5-court street_2017,5-court street,2017,1375.8180872799999,93032.8190618736,67.62
5-court street_2018,5-court street,2018,1375.8180872799999,106034.29998666959,77.07
5-court street_2019,5-court street,2019,1375.8180872799999,58747.432326856004,42.70000000000001
5-court street_2021,5-court street,2021,1375.8180872799999,113546.2667432184,82.53
5-court street_2022,5-court street,2022,1375.8180872799999,61732.957576253604,44.870000000000005
5-courtney loop_2017,5-courtney loop,2017,1508.288333173333,101990.4570891808,67.62
5-courtney loop_2018,5-courtney loop,2018,1508.288333173333,116243.78183766878,77.07
5-courtney loop_2019,5-courtney loop,2019,1508.288333173333,64403.91182650133,42.70000000000001
5-courtney loop_2021,5-courtney loop,2021,1508.288333173333,124479.0361367952,82.53000000000002
5-courtney loop_2022,5-courtney loop,2022,1508.288333173333,67676.89750948746,44.870000000000005
5-coventry loop_2017,5-coventry loop,2017,855.12244548,57823.3797633576,67.62
5-coventry loop_2018,5-coventry loop,2018,855.12244548,65904.28687314359,77.06999999999998
5-coventry loop_2019,5-coventry loop,2019,855.12244548,36513.728421996006,42.7
5-coventry loop_2021,5-coventry loop,2021,855.12244548,70573.2554254644,82.53
5-coventry loop_2022,5-coventry loop,2022,855.12244548,38369.344128687604,44.870000000000005
5-coventry road_2017,5-coventry road,2017,2356.2688317777775,159330.89840481334,67.62000000000002
5-coventry road_2018,5-coventry road,2018,2356.2688317777775,181597.63886511332,77.07000000000001
5-coventry road_2019,5-coventry road,2019,2356.2688317777775,100612.67911691111,42.7
5-coventry road_2021,5-coventry road,2021,2356.2688317777775,194462.86668662,82.53000000000002
5-coventry road_2022,5-coventry road,2022,2356.2688317777775,105725.7824818689,44.87000000000001
5-coverly avenue_2017,5-coverly avenue,2017,1462.4150795822218,98888.50768134985,67.62
5-coverly avenue_2018,5-coverly avenue,2018,1462.4150795822218,112708.33018340183,77.07000000000001
5-coverly avenue_2019,5-coverly avenue,2019,1462.4150795822218,62445.12389816088,42.7
5-coverly avenue_2021,5-coverly avenue,2021,1462.4150795822218,120693.11651792077,82.53
5-coverly avenue_2022,5-coverly avenue,2022,1462.4150795822218,65618.5646208543,44.87000000000001
5-coverly street_2017,5-coverly street,2017,3131.02276948,211719.75967223765,67.62000000000002
5-coverly street_2018,5-coverly street,2018,3131.02276948,241307.9248438236,77.07
5-coverly street_2019,5-coverly street,2019,3131.02276948,133694.67225679604,42.70000000000001
5-coverly street_2021,5-coverly street,2021,3131.02276948,258403.30916518444,82.53000000000002
5-coverly street_2022,5-coverly street,2022,3131.02276948,140488.99166656763,44.870000000000005
5-covington circle_2017,5-covington circle,2017,4912.624088771112,332191.6408827026,67.62
5-covington circle_2018,5-covington circle,2018,4912.624088771112,378615.93852158956,77.07
5-covington circle_2019,5-covington circle,2019,4912.624088771112,209769.04859052648,42.7
5-covington circle_2021,5-covington circle,2021,4912.624088771112,405438.8660462799,82.53
5-covington circle_2022,5-covington circle,2022,4912.624088771112,220429.4428631598,44.870000000000005
5-cowen place_2017,5-cowen place,2017,821.7740888666666,55568.363889164,67.62
5-cowen place_2018,5-cowen place,2018,821.7740888666666,63334.12902895399,77.07
5-cowen place_2019,5-cowen place,2019,821.7740888666666,35089.75359460667,42.70000000000001
