normalized_street_name_season,snap_count,coverage,average_coverage
5-staten isld expwy wb en clove road_2018,284,147.4,0.5190140845070422
5-staten isld expwy wb en clove road_2019,84,48.0,0.5714285714285714
5-staten isld expwy wb en clove road_2021,146,82.8,0.5671232876712329
5-staten isld expwy wb en clove road_2022,85,57.9,0.6811764705882353
5-staten isld expwy wb en clove road_2024,29,19.8,0.6827586206896552
5-station avenue_2017,765,160.1,0.20928104575163398
5-station avenue_2018,1995,459.8,0.23047619047619047
5-station avenue_2019,600,70.9,0.11816666666666667
5-station avenue_2021,1020,309.8,0.3037254901960784
5-station avenue_2022,598,172.2,0.28795986622073577
5-station avenue_2024,203,47.3,0.23300492610837437
5-station avenue_2025,2,0.0,0.0
5-stebbins avenue_2017,153,43.0,0.28104575163398693
5-stebbins avenue_2018,284,86.5,0.3045774647887324
5-stebbins avenue_2019,84,26.8,0.3190476190476191
5-stebbins avenue_2021,146,54.2,0.3712328767123288
5-stebbins avenue_2022,85,34.5,0.40588235294117647
5-stebbins avenue_2024,29,8.6,0.296551724137931
5-stecher street_2017,612,154.2,0.2519607843137255
5-stecher street_2018,1140,289.2,0.2536842105263158
5-stecher street_2019,344,82.2,0.23895348837209304
5-stecher street_2021,584,187.9,0.32174657534246576
5-stecher street_2022,340,108.9,0.32029411764705884
5-stecher street_2024,116,27.5,0.23706896551724138
5-steele avenue_2017,305,89.0,0.29180327868852457
5-steele avenue_2018,570,186.1,0.32649122807017544
5-steele avenue_2019,168,55.0,0.3273809523809524
5-steele avenue_2021,292,111.9,0.3832191780821918
5-steele avenue_2022,170,63.0,0.37058823529411766
5-steele avenue_2024,58,21.2,0.36551724137931035
5-steers street_2017,153,43.4,0.28366013071895424
5-steers street_2018,285,81.9,0.2873684210526316
5-steers street_2019,84,23.1,0.275
5-steers street_2021,146,51.1,0.35000000000000003
5-steers street_2022,85,28.8,0.3388235294117647
5-steers street_2024,29,10.6,0.36551724137931035
5-steinway avenue_2017,765,275.2,0.35973856209150323
5-steinway avenue_2018,1425,562.5,0.39473684210526316
5-steinway avenue_2019,420,154.1,0.3669047619047619
5-steinway avenue_2021,730,323.5,0.44315068493150683
5-steinway avenue_2022,425,208.4,0.4903529411764706
5-steinway avenue_2024,145,70.2,0.48413793103448277
5-stephen loop_2017,459,27.7,0.06034858387799564
5-stephen loop_2018,855,36.2,0.04233918128654971
5-stephen loop_2019,252,0.0,0.0
5-stephen loop_2021,438,11.2,0.02557077625570776
5-stephen loop_2022,255,6.5,0.025490196078431372
5-stephen loop_2024,87,0.0,0.0
5-stepney street_2017,153,41.3,0.2699346405228758
5-stepney street_2018,285,76.9,0.2698245614035088
5-stepney street_2019,84,20.5,0.24404761904761904
5-stepney street_2021,146,50.8,0.347945205479452
5-stepney street_2022,85,26.6,0.3129411764705883
5-stepney street_2024,29,7.1,0.24482758620689654
5-sterling avenue_2017,306,71.5,0.23366013071895425
5-sterling avenue_2018,570,146.2,0.25649122807017544
5-sterling avenue_2019,168,31.7,0.1886904761904762
5-sterling avenue_2021,291,102.8,0.35326460481099653
5-sterling avenue_2022,171,53.7,0.3140350877192983
5-sterling avenue_2024,58,20.3,0.35000000000000003
5-stern court_2017,459,18.0,0.0392156862745098
5-stern court_2018,855,69.2,0.08093567251461989
5-stern court_2019,252,2.2,0.00873015873015873
5-stern court_2021,438,29.1,0.06643835616438357
5-stern court_2022,255,17.9,0.07019607843137254
5-stern court_2024,87,6.3,0.07241379310344827
5-steuben street_2017,3366,1029.1,0.3057338086749851
5-steuben street_2018,6532,2397.3,0.3670085731781997
5-steuben street_2019,1942,755.2,0.3888774459320289
5-steuben street_2021,3357,1419.1,0.42272862675007444
5-steuben street_2022,1944,899.8,0.46286008230452674
5-steuben street_2024,667,294.1,0.4409295352323838
5-stevenson place_2017,153,37.5,0.24509803921568626
5-stevenson place_2018,285,67.5,0.23684210526315788
5-stevenson place_2019,84,25.4,0.30238095238095236
5-stevenson place_2021,146,48.3,0.3308219178082192
5-stevenson place_2022,86,26.6,0.30930232558139537
5-stevenson place_2024,29,6.7,0.2310344827586207
5-stewart avenue_2017,918,249.3,0.2715686274509804
5-stewart avenue_2018,1710,490.7,0.28695906432748536
5-stewart avenue_2019,504,131.7,0.26130952380952377
5-stewart avenue_2021,876,343.7,0.39235159817351595
5-stewart avenue_2022,510,225.6,0.44235294117647056
5-stewart avenue_2024,174,75.5,0.4339080459770115
5-stieg avenue_2017,306,80.0,0.26143790849673204
5-stieg avenue_2018,570,166.4,0.29192982456140354
5-stieg avenue_2019,172,56.3,0.32732558139534884
5-stieg avenue_2021,292,96.8,0.33150684931506846
5-stieg avenue_2022,170,54.9,0.32294117647058823
5-stieg avenue_2024,58,19.7,0.3396551724137931
5-stobe avenue_2017,1071,264.0,0.24649859943977592
5-stobe avenue_2018,1995,535.4,0.2683709273182957
5-stobe avenue_2019,588,128.7,0.21887755102040815
5-stobe avenue_2021,1022,320.4,0.31350293542074364
5-stobe avenue_2022,595,197.3,0.3315966386554622
5-stobe avenue_2024,203,62.2,0.30640394088669953
5-stobe avenue_2025,1,0.0,0.0
5-stone lane_2017,459,0.0,0.0
5-stone lane_2018,855,0.0,0.0
5-stone lane_2019,252,0.0,0.0
5-stone lane_2021,438,0.0,0.0
5-stone lane_2022,255,10.6,0.04156862745098039
5-stone lane_2024,87,0.0,0.0
5-stone street_2017,306,62.7,0.20490196078431375
5-stone street_2018,568,111.6,0.1964788732394366
5-stone street_2019,172,50.2,0.2918604651162791
5-stone street_2021,292,69.9,0.23938356164383565
5-stone street_2022,170,37.8,0.22235294117647056
5-stone street_2024,58,5.8,0.09999999999999999
5-stone street_2025,2,0.0,0.0
5-stonecrest court_2017,153,12.9,0.08431372549019608
5-stonecrest court_2018,285,45.3,0.15894736842105261
5-stonecrest court_2019,84,11.2,0.13333333333333333
5-stonecrest court_2021,146,29.0,0.19863013698630136
5-stonecrest court_2022,85,22.2,0.2611764705882353
5-stonecrest court_2024,29,0.0,0.0
5-stonecrest court_2025,1,0.0,0.0
5-stonegate drive_2017,765,82.1,0.10732026143790849
5-stonegate drive_2018,1420,177.9,0.1252816901408451
5-stonegate drive_2019,420,33.0,0.07857142857142857
5-stonegate drive_2021,730,214.0,0.29315068493150687
5-stonegate drive_2022,425,88.4,0.20800000000000002
5-stonegate drive_2024,145,23.8,0.16413793103448276
5-storer avenue_2017,153,39.9,0.2607843137254902
5-storer avenue_2018,285,73.8,0.25894736842105265
5-storer avenue_2019,84,20.8,0.24761904761904763
5-storer avenue_2021,146,42.1,0.28835616438356165
5-storer avenue_2022,85,27.0,0.3176470588235294
5-storer avenue_2024,29,6.3,0.21724137931034482
5-stratford avenue_2017,306,110.6,0.361437908496732
5-stratford avenue_2018,568,221.1,0.3892605633802817
5-stratford avenue_2019,168,70.3,0.4184523809523809
5-stratford avenue_2021,292,120.2,0.41164383561643836
5-stratford avenue_2022,170,68.5,0.40294117647058825
5-stratford avenue_2024,58,23.7,0.4086206896551724
5-stratford court_2017,153,8.8,0.05751633986928105
5-stratford court_2018,285,9.1,0.03192982456140351
5-stratford court_2019,84,0.0,0.0
5-stratford court_2021,146,0.0,0.0
5-stratford court_2022,85,0.0,0.0
5-stratford court_2024,29,4.3,0.1482758620689655
5-strauss street_2017,153,30.8,0.20130718954248367
5-strauss street_2018,284,73.0,0.25704225352112675
5-strauss street_2019,86,20.3,0.236046511627907
5-strauss street_2021,146,41.9,0.28698630136986303
5-strauss street_2022,85,26.5,0.31176470588235294
5-strauss street_2024,29,6.6,0.2275862068965517
5-strauss street_2025,1,0.0,0.0
5-strawberry lane_2017,153,35.2,0.2300653594771242
5-strawberry lane_2018,285,88.9,0.3119298245614035
5-strawberry lane_2019,84,18.9,0.22499999999999998
5-strawberry lane_2021,146,52.9,0.36232876712328765
5-strawberry lane_2022,85,22.8,0.26823529411764707
5-strawberry lane_2024,29,10.6,0.36551724137931035
5-street adalbert place_2017,153,49.4,0.322875816993464
5-street adalbert place_2018,284,104.0,0.36619718309859156
5-street adalbert place_2019,84,28.8,0.34285714285714286
5-street adalbert place_2021,146,55.1,0.37739726027397263
5-street adalbert place_2022,85,32.8,0.38588235294117645
5-street adalbert place_2024,29,12.6,0.43448275862068964
5-street albans place_2017,612,163.8,0.2676470588235294
5-street albans place_2018,1140,382.5,0.3355263157894737
5-street albans place_2019,342,98.6,0.28830409356725145
5-street albans place_2021,874,385.8,0.4414187643020595
5-street albans place_2022,512,198.2,0.387109375
5-street albans place_2024,174,64.0,0.367816091954023
5-street andrews place_2017,459,135.0,0.29411764705882354
5-street andrews place_2018,855,298.0,0.3485380116959064
5-street andrews place_2019,252,86.6,0.34365079365079365
5-street andrews place_2021,438,163.2,0.37260273972602737
5-street andrews place_2022,253,99.7,0.3940711462450593
5-street andrews place_2024,87,29.8,0.3425287356321839
5-street andrews road_2017,1071,263.0,0.24556489262371614
5-street andrews road_2018,1995,543.3,0.27233082706766915
5-street andrews road_2019,588,154.8,0.26326530612244897
5-street andrews road_2021,1022,377.7,0.3695694716242661
5-street andrews road_2022,595,214.2,0.36
5-street andrews road_2024,232,61.6,0.2655172413793104
5-street anthony place_2017,154,37.4,0.24285714285714285
5-street anthony place_2018,284,75.9,0.2672535211267606
5-street anthony place_2019,84,18.8,0.22380952380952382
5-street anthony place_2021,146,47.5,0.3253424657534247
5-street anthony place_2022,85,27.5,0.3235294117647059
5-street anthony place_2024,29,8.6,0.296551724137931
5-street austins place_2017,924,217.8,0.23571428571428574
5-street austins place_2018,1704,443.6,0.2603286384976526
5-street austins place_2019,504,132.2,0.26230158730158726
5-street austins place_2021,876,279.5,0.3190639269406393
5-street austins place_2022,504,162.2,0.3218253968253968
5-street austins place_2024,174,46.2,0.2655172413793104
5-street edward lane_2017,768,0.0,0.0
5-street edward lane_2018,1425,125.2,0.08785964912280703
5-street edward lane_2019,430,0.0,0.0
5-street edward lane_2021,728,0.0,0.0
5-street edward lane_2022,429,11.7,0.02727272727272727
5-street edward lane_2024,145,0.0,0.0
5-street edward lane_2025,2,0.0,0.0
5-street george drive_2017,306,80.3,0.2624183006535948
5-street george drive_2018,570,192.7,0.33807017543859647
5-street george drive_2019,168,55.6,0.33095238095238094
5-street george drive_2021,292,119.8,0.41027397260273973
5-street george drive_2022,170,66.2,0.38941176470588235
5-street george drive_2024,58,22.7,0.3913793103448276
5-street george road_2017,1530,398.2,0.2602614379084967
5-street george road_2018,2850,784.1,0.2751228070175439
5-street george road_2019,840,231.6,0.2757142857142857
5-street george road_2021,1459,539.1,0.3694996572995202
5-street george road_2022,851,297.3,0.3493537015276146
5-street george road_2024,319,87.3,0.2736677115987461
5-street james place_2017,612,167.2,0.27320261437908494
5-street james place_2018,1140,333.7,0.29271929824561405
5-street james place_2019,336,100.8,0.3
5-street james place_2021,584,218.5,0.3741438356164384
5-street james place_2022,336,123.8,0.3684523809523809
5-street james place_2024,116,40.1,0.3456896551724138
5-street john avenue_2017,453,113.0,0.24944812362030905
5-street john avenue_2018,852,179.0,0.21009389671361503
5-street john avenue_2019,252,69.8,0.276984126984127
5-street john avenue_2021,438,146.0,0.3333333333333333
5-street john avenue_2022,252,85.2,0.3380952380952381
5-street john avenue_2024,87,23.5,0.27011494252873564
5-street johns avenue_2017,2754,809.9,0.294081336238199
5-street johns avenue_2018,5112,1746.9,0.3417253521126761
5-street johns avenue_2019,1548,515.4,0.3329457364341085
5-street johns avenue_2021,2628,998.9,0.3800989345509893
5-street johns avenue_2022,1530,689.1,0.4503921568627451
5-street johns avenue_2024,522,215.7,0.41321839080459766
5-street josephs avenue_2017,153,39.9,0.2607843137254902
5-street josephs avenue_2018,284,67.3,0.23697183098591548
5-street josephs avenue_2019,84,27.6,0.32857142857142857
5-street josephs avenue_2021,146,53.2,0.3643835616438356
5-street josephs avenue_2022,85,30.2,0.3552941176470588
5-street josephs avenue_2024,29,10.1,0.3482758620689655
5-street julian place_2017,306,55.7,0.1820261437908497
5-street julian place_2018,568,113.2,0.19929577464788734
5-street julian place_2019,172,12.4,0.07209302325581396
5-street julian place_2021,292,85.3,0.29212328767123286
5-street julian place_2022,170,25.5,0.15
5-street julian place_2024,58,11.9,0.20517241379310344
5-street julian place_2025,1,0.0,0.0
5-street lukes avenue_2017,153,40.2,0.2627450980392157
5-street lukes avenue_2018,285,72.8,0.2554385964912281
5-street lukes avenue_2019,84,21.5,0.25595238095238093
5-street lukes avenue_2021,146,2.2,0.015068493150684932
5-street lukes avenue_2022,85,19.2,0.22588235294117645
5-street lukes avenue_2024,29,1.3,0.04482758620689655
5-street marks place_2017,1071,398.4,0.37198879551820724
5-street marks place_2018,1988,765.8,0.3852112676056338
5-street marks place_2019,602,263.1,0.4370431893687708
5-street marks place_2021,1021,441.3,0.43222331047992163
5-street marks place_2022,596,248.0,0.4161073825503356
5-street marks place_2024,203,80.2,0.3950738916256158
5-street marys avenue_2017,1683,483.4,0.287225193107546
5-street marys avenue_2018,3124,971.3,0.31091549295774645
5-street marys avenue_2019,946,300.8,0.31797040169133195
5-street marys avenue_2021,1606,548.6,0.3415940224159402
5-street marys avenue_2022,935,349.1,0.3733689839572193
5-street marys avenue_2024,319,112.8,0.35360501567398117
5-street patricks place_2017,457,149.0,0.32603938730853393
5-street patricks place_2018,855,298.1,0.34865497076023394
5-street patricks place_2019,252,87.2,0.346031746031746
5-street patricks place_2021,438,201.2,0.45936073059360727
5-street patricks place_2022,252,113.0,0.44841269841269843
5-street patricks place_2024,87,35.8,0.41149425287356317
5-street pauls avenue_2017,1836,756.8,0.4122004357298475
5-street pauls avenue_2018,3408,1432.6,0.4203638497652582
5-street pauls avenue_2019,1032,461.9,0.4475775193798449
5-street pauls avenue_2021,1752,817.6,0.4666666666666667
5-street pauls avenue_2022,1020,470.0,0.46078431372549017
5-street pauls avenue_2024,348,153.3,0.44051724137931036
5-street peters place_2017,459,96.4,0.21002178649237474
5-street peters place_2018,852,176.6,0.2072769953051643
5-street peters place_2019,258,53.2,0.2062015503875969
5-street peters place_2021,436,100.1,0.22958715596330273
5-street peters place_2022,256,41.0,0.16015625
5-street peters place_2024,87,16.4,0.18850574712643678
5-street peters place_2025,1,0.0,0.0
5-street stephens place_2017,612,172.8,0.2823529411764706
5-street stephens place_2018,1140,334.8,0.2936842105263158
5-street stephens place_2019,336,105.1,0.31279761904761905
5-street stephens place_2021,584,220.4,0.37739726027397263
5-street stephens place_2022,336,130.2,0.38749999999999996
5-street stephens place_2024,116,46.3,0.39913793103448275
5-stroud avenue_2017,459,135.7,0.29564270152505445
5-stroud avenue_2018,855,274.7,0.32128654970760234
5-stroud avenue_2019,252,70.7,0.28055555555555556
5-stroud avenue_2021,438,157.7,0.3600456621004566
5-stroud avenue_2022,255,89.1,0.3494117647058823
5-stroud avenue_2024,87,37.3,0.42873563218390803
5-studio lane_2017,306,9.0,0.029411764705882353
5-studio lane_2018,568,0.0,0.0
5-studio lane_2019,172,0.0,0.0
5-studio lane_2021,292,0.0,0.0
5-studio lane_2022,170,0.0,0.0
5-studio lane_2024,58,0.0,0.0
5-studio lane_2025,6,0.0,0.0
5-sturges street_2017,306,82.8,0.27058823529411763
5-sturges street_2018,568,166.3,0.2927816901408451
5-sturges street_2019,168,28.9,0.17202380952380952
5-sturges street_2021,292,101.2,0.34657534246575344
5-sturges street_2022,170,55.8,0.32823529411764707
5-sturges street_2024,58,17.7,0.30517241379310345
5-stuyvesant avenue_2017,306,88.6,0.2895424836601307
5-stuyvesant avenue_2018,570,184.0,0.32280701754385965
5-stuyvesant avenue_2019,172,54.3,0.31569767441860463
5-stuyvesant avenue_2021,292,92.1,0.3154109589041096
5-stuyvesant avenue_2022,170,63.2,0.37176470588235294
5-stuyvesant avenue_2024,58,23.2,0.39999999999999997
5-stuyvesant place_2017,1224,351.9,0.2875
5-stuyvesant place_2018,2272,728.0,0.3204225352112676
5-stuyvesant place_2019,688,214.2,0.31133720930232556
5-stuyvesant place_2021,1160,410.2,0.3536206896551724
5-stuyvesant place_2022,681,208.2,0.30572687224669604
5-stuyvesant place_2024,232,61.8,0.2663793103448276
5-suffolk avenue_2017,1531,358.1,0.2338994121489223
5-suffolk avenue_2018,2849,853.2,0.2994734994734995
5-suffolk avenue_2019,840,202.8,0.24142857142857144
5-suffolk avenue_2021,1460,520.8,0.3567123287671233
5-suffolk avenue_2022,850,291.7,0.3431764705882353
5-suffolk avenue_2024,290,76.5,0.2637931034482759
5-summer street_2017,459,109.9,0.2394335511982571
5-summer street_2018,852,226.8,0.2661971830985916
5-summer street_2019,258,67.9,0.26317829457364345
5-summer street_2021,438,147.1,0.33584474885844745
5-summer street_2022,255,84.2,0.33019607843137255
5-summer street_2024,87,24.2,0.27816091954022987
5-summerfield place_2017,151,35.2,0.23311258278145697
5-summerfield place_2018,285,83.8,0.29403508771929826
5-summerfield place_2019,84,17.6,0.20952380952380953
5-summerfield place_2021,146,54.9,0.37602739726027395
5-summerfield place_2022,85,32.3,0.37999999999999995
5-summerfield place_2024,29,14.1,0.4862068965517241
5-summit avenue_2017,459,91.4,0.1991285403050109
5-summit avenue_2018,855,217.1,0.25391812865497077
5-summit avenue_2019,252,76.1,0.30198412698412697
5-summit avenue_2021,438,141.6,0.3232876712328767
5-summit avenue_2022,254,80.3,0.31614173228346454
5-summit avenue_2024,87,19.5,0.22413793103448276
5-summit avenue_2025,1,0.0,0.0
5-summit place_2017,306,59.5,0.19444444444444445
5-summit place_2018,570,149.7,0.2626315789473684
5-summit place_2019,172,49.6,0.28837209302325584
5-summit place_2021,292,106.7,0.3654109589041096
5-summit place_2022,170,48.9,0.2876470588235294
5-summit place_2024,58,21.7,0.37413793103448273
5-summit road_2017,612,151.9,0.24820261437908497
5-summit road_2018,1140,290.6,0.2549122807017544
5-summit road_2019,336,67.1,0.19970238095238094
5-summit road_2021,580,193.1,0.3329310344827586
5-summit road_2022,344,117.3,0.34098837209302324
5-summit road_2024,116,32.5,0.2801724137931034
5-summit street_2017,306,90.8,0.29673202614379085
5-summit street_2018,570,193.5,0.3394736842105263
5-summit street_2019,168,60.3,0.35892857142857143
5-summit street_2021,292,101.8,0.34863013698630135
5-summit street_2022,170,52.1,0.3064705882352941
5-summit street_2024,58,11.8,0.20344827586206898
5-sumner avenue_2017,453,142.0,0.31346578366445915
5-sumner avenue_2018,855,318.0,0.3719298245614035
5-sumner avenue_2019,252,85.8,0.3404761904761905
5-sumner avenue_2021,438,184.8,0.4219178082191781
5-sumner avenue_2022,255,108.3,0.42470588235294116
5-sumner avenue_2024,87,38.8,0.44597701149425284
5-sumner place_2017,308,74.6,0.24220779220779218
5-sumner place_2018,568,172.1,0.3029929577464789
5-sumner place_2019,168,51.6,0.30714285714285716
5-sumner place_2021,292,95.8,0.32808219178082193
5-sumner place_2022,170,55.5,0.3264705882352941
5-sumner place_2024,58,18.2,0.3137931034482758
5-sunfield avenue_2017,459,120.2,0.2618736383442266
5-sunfield avenue_2018,855,268.7,0.3142690058479532
5-sunfield avenue_2019,258,62.9,0.2437984496124031
5-sunfield avenue_2021,438,150.8,0.3442922374429224
5-sunfield avenue_2022,255,90.8,0.356078431372549
5-sunfield avenue_2024,87,24.0,0.27586206896551724
5-sunnymeade vlg_2017,459,1.6,0.0034858387799564274
5-sunnymeade vlg_2018,852,16.6,0.019483568075117374
5-sunnymeade vlg_2019,252,2.6,0.010317460317460317
5-sunnymeade vlg_2021,438,2.1,0.004794520547945206
5-sunnymeade vlg_2022,252,0.0,0.0
5-sunnymeade vlg_2024,87,0.0,0.0
5-sunnyside terrace_2017,306,83.4,0.27254901960784317
5-sunnyside terrace_2018,568,141.2,0.24859154929577462
5-sunnyside terrace_2019,168,41.7,0.24821428571428572
5-sunnyside terrace_2021,292,95.1,0.3256849315068493
5-sunnyside terrace_2022,170,57.8,0.33999999999999997
5-sunnyside terrace_2024,58,16.7,0.2879310344827586
5-sunrise terrace_2017,612,156.7,0.2560457516339869
5-sunrise terrace_2018,1136,321.6,0.2830985915492958
5-sunrise terrace_2019,344,95.2,0.27674418604651163
5-sunrise terrace_2021,584,195.9,0.33544520547945206
5-sunrise terrace_2022,340,100.6,0.29588235294117643
5-sunrise terrace_2024,116,18.2,0.1568965517241379
5-sunset avenue_2017,1224,279.1,0.2280228758169935
5-sunset avenue_2018,2280,612.4,0.26859649122807017
5-sunset avenue_2019,672,177.2,0.2636904761904762
5-sunset avenue_2021,1168,445.2,0.38116438356164384
5-sunset avenue_2022,680,307.2,0.4517647058823529
5-sunset avenue_2024,232,59.1,0.25474137931034485
5-sunset hill drive_2017,459,109.4,0.2383442265795207
5-sunset hill drive_2018,852,252.2,0.2960093896713615
5-sunset hill drive_2019,252,70.2,0.2785714285714286
5-sunset hill drive_2021,438,121.1,0.27648401826484015
5-sunset hill drive_2022,252,63.8,0.25317460317460316
5-sunset hill drive_2024,87,25.8,0.296551724137931
5-sunset hill drive_2025,2,0.0,0.0
5-sunset lane_2017,612,7.1,0.011601307189542482
5-sunset lane_2018,1140,0.0,0.0
5-sunset lane_2019,336,0.0,0.0
5-sunset lane_2021,584,3.7,0.006335616438356164
5-sunset lane_2022,340,0.0,0.0
5-sunset lane_2024,116,0.0,0.0
5-sunset lane_2025,1,0.0,0.0
5-surf avenue_2017,153,37.3,0.2437908496732026
5-surf avenue_2018,285,69.8,0.2449122807017544
5-surf avenue_2019,86,22.2,0.25813953488372093
5-surf avenue_2021,146,55.2,0.3780821917808219
5-surf avenue_2022,85,31.8,0.37411764705882355
5-surf avenue_2024,29,12.3,0.4241379310344828
5-surfside plaza_2017,459,0.0,0.0
5-surfside plaza_2018,855,0.0,0.0
5-surfside plaza_2019,258,0.0,0.0
5-surfside plaza_2021,438,0.0,0.0
5-surfside plaza_2022,255,0.0,0.0
5-surfside plaza_2024,87,0.0,0.0
5-susan court_2017,306,14.3,0.04673202614379085
5-susan court_2018,568,15.2,0.02676056338028169
5-susan court_2019,172,0.0,0.0
5-susan court_2021,292,0.0,0.0
5-susan court_2022,170,9.8,0.05764705882352942
5-susan court_2024,58,0.0,0.0
5-susan court_2025,18,0.0,0.0
5-susanna lane_2017,459,0.0,0.0
5-susanna lane_2018,855,0.0,0.0
5-susanna lane_2019,258,0.0,0.0
5-susanna lane_2021,438,18.0,0.0410958904109589
5-susanna lane_2022,255,0.0,0.0
5-susanna lane_2024,87,0.0,0.0
5-susanna lane_2025,6,0.0,0.0
5-sussex avenue_2017,306,73.1,0.23888888888888887
5-sussex avenue_2018,855,274.9,0.32152046783625726
5-sussex avenue_2019,252,78.2,0.3103174603174603
5-sussex avenue_2021,437,153.2,0.35057208237986265
5-sussex avenue_2022,256,80.2,0.31328125
5-sussex avenue_2024,87,25.9,0.29770114942528736
5-sussex green_2017,306,91.3,0.2983660130718954
5-sussex green_2018,570,187.8,0.32947368421052636
5-sussex green_2019,172,68.0,0.3953488372093023
5-sussex green_2021,292,111.4,0.3815068493150685
5-sussex green_2022,170,66.7,0.3923529411764706
5-sussex green_2024,58,18.4,0.3172413793103448
5-sutter place_2017,453,3.0,0.006622516556291391
5-sutter place_2018,855,0.0,0.0
5-sutter place_2019,258,0.0,0.0
5-sutter place_2021,438,0.0,0.0
5-sutter place_2022,255,12.5,0.049019607843137254
5-sutter place_2024,87,0.0,0.0
5-sutter place_2025,3,0.0,0.0
5-sutton place_2017,153,44.2,0.2888888888888889
5-sutton place_2018,285,80.8,0.28350877192982454
5-sutton place_2019,86,26.2,0.30465116279069765
5-sutton place_2021,146,44.8,0.3068493150684931
5-sutton place_2022,85,25.8,0.3035294117647059
5-sutton place_2024,29,1.6,0.055172413793103454
5-swaim avenue_2017,153,41.4,0.27058823529411763
5-swaim avenue_2018,285,79.0,0.2771929824561403
5-swaim avenue_2019,86,25.5,0.29651162790697677
5-swaim avenue_2021,291,92.3,0.3171821305841924
5-swaim avenue_2022,171,50.1,0.2929824561403509
5-swaim avenue_2024,58,20.1,0.34655172413793106
5-swan street_2017,765,172.7,0.2257516339869281
5-swan street_2018,1420,356.5,0.251056338028169
5-swan street_2019,430,104.0,0.24186046511627907
5-swan street_2021,730,202.1,0.27684931506849314
5-swan street_2022,425,104.7,0.2463529411764706
5-swan street_2024,145,32.6,0.22482758620689655
5-sweetbrook road_2017,153,51.2,0.334640522875817
5-sweetbrook road_2018,570,197.1,0.34578947368421054
5-sweetbrook road_2019,258,99.2,0.38449612403100775
5-sweetbrook road_2021,435,177.8,0.40873563218390807
5-sweetbrook road_2022,258,107.5,0.4166666666666667
5-sweetbrook road_2024,87,36.7,0.42183908045977014
5-sweetgum lane_2017,612,56.8,0.09281045751633986
5-sweetgum lane_2018,1140,91.2,0.08
5-sweetgum lane_2019,336,29.5,0.08779761904761904
5-sweetgum lane_2021,580,195.4,0.33689655172413796
5-sweetgum lane_2022,344,106.6,0.30988372093023253
5-sweetgum lane_2024,116,20.7,0.17844827586206896
5-sweetwater avenue_2017,153,37.8,0.24705882352941175
5-sweetwater avenue_2018,285,80.5,0.2824561403508772
5-sweetwater avenue_2019,84,21.2,0.2523809523809524
5-sweetwater avenue_2021,146,49.5,0.339041095890411
5-sweetwater avenue_2022,85,31.0,0.36470588235294116
5-sweetwater avenue_2024,29,12.1,0.41724137931034483
5-swinnerton street_2017,612,181.0,0.2957516339869281
5-swinnerton street_2018,1140,374.5,0.3285087719298246
5-swinnerton street_2019,336,103.1,0.30684523809523806
5-swinnerton street_2021,580,234.3,0.40396551724137936
5-swinnerton street_2022,344,146.2,0.425
5-swinnerton street_2024,116,45.0,0.3879310344827586
5-sycamore street_2017,3366,971.2,0.28853238265002973
5-sycamore street_2018,6270,2134.5,0.34043062200956936
5-sycamore street_2019,1872,591.9,0.3161858974358974
5-sycamore street_2021,3212,1281.8,0.39906600249066
5-sycamore street_2022,1870,727.3,0.38893048128342245
5-sycamore street_2024,638,270.2,0.42351097178683383
5-sydney place_2017,306,82.5,0.2696078431372549
5-sydney place_2018,570,151.2,0.2652631578947368
5-sydney place_2019,168,47.4,0.28214285714285714
5-sydney place_2021,292,111.8,0.38287671232876713
5-sydney place_2022,170,66.5,0.3911764705882353
5-sydney place_2024,58,21.2,0.36551724137931035
5-sylva lane_2017,153,42.8,0.2797385620915033
5-sylva lane_2018,284,83.7,0.2947183098591549
5-sylva lane_2019,86,29.2,0.3395348837209302
5-sylva lane_2021,145,48.9,0.3372413793103448
5-sylva lane_2022,86,29.7,0.3453488372093023
5-sylva lane_2024,29,5.8,0.19999999999999998
5-sylvan court_2017,464,2.3,0.004956896551724137
5-sylvan court_2018,855,129.7,0.15169590643274852
5-sylvan court_2019,254,0.0,0.0
5-sylvan court_2021,438,37.1,0.08470319634703197
5-sylvan court_2022,255,15.4,0.0603921568627451
5-sylvan court_2024,87,0.0,0.0
5-sylvan court_2025,18,0.0,0.0
5-sylvan place_2017,304,58.0,0.19078947368421054
5-sylvan place_2018,570,143.9,0.2524561403508772
5-sylvan place_2019,168,30.8,0.18333333333333335
5-sylvan place_2021,292,89.2,0.30547945205479454
5-sylvan place_2022,170,34.5,0.20294117647058824
5-sylvan place_2024,58,17.7,0.30517241379310345
5-sylvan place_2025,1,0.0,0.0
5-sylvaton terrace_2017,306,87.7,0.2866013071895425
5-sylvaton terrace_2018,568,185.7,0.32693661971830984
5-sylvaton terrace_2019,172,54.6,0.3174418604651163
5-sylvaton terrace_2021,292,111.8,0.38287671232876713
5-sylvaton terrace_2022,170,59.7,0.3511764705882353
5-sylvaton terrace_2024,58,19.0,0.3275862068965517
5-sylvia street_2017,306,69.5,0.22712418300653595
5-sylvia street_2018,570,151.3,0.2654385964912281
5-sylvia street_2019,170,44.8,0.26352941176470585
5-sylvia street_2021,292,96.2,0.32945205479452055
5-sylvia street_2022,170,62.2,0.3658823529411765
5-sylvia street_2024,58,22.7,0.3913793103448276
